,"Addressee: A Job Interviewer, during a job interview",I enjoy working in collaborative environments where feedback is valued.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’m comfortable prioritizing tasks under tight deadlines.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview","I take pride in delivering clean, reliable work on schedule.",,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",Could you share more about the team’s current priorities?,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’m motivated by roles where I can grow and make a measurable impact.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I value transparency and clear expectations from day one.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’m familiar with agile workflows and iterative improvement.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",My previous role required cross-functional coordination on a weekly basis.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I track my progress with clear metrics and regular check-ins.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’m confident I can ramp up quickly and add value early.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’m comfortable presenting to stakeholders at different levels.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",How do you define success in the first 90 days for this role?,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I handle feedback well and act on it promptly.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I appreciate a culture that balances autonomy with accountability.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’ve mentored newer teammates and enjoy helping others succeed.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview","I’m proficient with tools like Slack, Jira, and Excel to stay organized.",,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I focus on understanding the root cause before proposing solutions.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I prepare thoroughly and communicate updates proactively.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’ve managed competing priorities without compromising quality.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",What opportunities exist for professional development here?,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’m comfortable working both independently and as part of a team.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I stay current with industry trends through courses and reading.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’m legally authorized to work and available to start within two weeks.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’m open to hybrid or onsite arrangements depending on need.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",My decision-making balances data with practical experience.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I value inclusivity and respect in every interaction.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’ve successfully onboarded to new systems in short timelines.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’m energized by challenging problems that require creative thinking.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I make sure to document processes to help others and reduce risk.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",Could you describe the typical career path for this position?,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’m comfortable handling ambiguity and adapting as priorities shift.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I set clear goals and review them regularly to stay focused.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’ve collaborated across time zones and managed schedules effectively.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I bring a positive attitude and a calm approach under pressure.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I prefer to validate assumptions with data whenever possible.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’ve delivered projects within budget while meeting all requirements.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",How does performance feedback work within the team?,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’m drawn to missions that have real customer impact.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I respect deadlines and communicate early if risks arise.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’m prepared to discuss examples of my work in detail.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",What are the next steps in the hiring process?,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’m comfortable discussing compensation once we confirm mutual fit.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’m proud of the integrity and consistency of my work.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I appreciate opportunities to streamline and automate routine tasks.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",I’m enthusiastic about the chance to learn from experienced colleagues.,,,,,,,,,,,,,
,"Addressee: A Job Interviewer, during a job interview",Thank you again for the conversation and consideration.,,,,,,,,,,,,,
16.0,"Addressee: A Police Officer, on the street","I understand, I’ll provide my ID right away.",Polite: 해요,Deferential: 합니다/하십시오,Deferential: 합니다/하십시오,Deferential: 합니다/하십시오,Deferential: 합니다/하십시오,,,,Deferential: 합니다/하십시오,Deferential: 합니다/하십시오,Polite: 해요,Polite: 해요,Deferential: 합니다/하십시오
17.0,"Addressee: A Police Officer, on the street",I didn’t realize I was parked in a no-parking zone — sorry about that.,Deferential: 합니다/하십시오,Polite: 해요,Deferential: 합니다/하십시오,Deferential: 합니다/하십시오,Deferential: 합니다/하십시오,Deferential: 합니다/하십시오,Polite: 해요,Deferential: 합니다/하십시오,Polite: 해요,Deferential: 합니다/하십시오,Polite: 해요,Casual: 해,Polite: 해요
18.0,"Addressee: A Police Officer, on the street","Is everything okay, or is there something I should be aware of?",Deferential: 합니다/하십시오,Polite: 해요,Polite: 해요,Deferential: 합니다/하십시오,Deferential: 합니다/하십시오,Polite: 해요,Deferential: 합니다/하십시오,Deferential: 합니다/하십시오,Polite: 해요,Polite: 해요,Deferential: 합니다/하십시오,Polite: 해요,Casual: 해
,"Addressee: A Police Officer, on the street",Do you need to see my ID?,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I have my driver’s license right here.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I’m reaching for my wallet with my right hand.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I’ll cooperate with your instructions.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",Can you please tell me what you need from me?,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I’m happy to answer questions.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I live a few blocks away.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I’m on my way to work.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I just parked over there.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",My hands are visible.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I’m keeping my hands where you can see them.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",May I step over to the sidewalk?,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",Would you like me to sit down?,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",Should I stay right here?,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I did not realize there was an issue.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",Thank you for letting me know.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I appreciate you explaining the situation.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I’m sorry if I caused any confusion.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street","Could you repeat that, please?",,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I didn’t catch the last part.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",Do you need the names of any witnesses?,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I can provide my contact information.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I have my phone in my left pocket.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I’m going to take it out slowly.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I can call someone if that helps.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I was walking home from the gym.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I’m not carrying anything dangerous.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I’d like to make sure I understand what’s happening.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",Is it okay if I stand over here?,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",Do you need me to move my car?,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I can wait as long as needed.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I’m calm and ready to listen.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",Please let me know if I should do anything differently.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I can show you the receipt from the store.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",That’s my vehicle across the street.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I was with my friend earlier.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I’m 26 years old.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I haven’t had anything to drink tonight.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I’m fine answering here on the sidewalk.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",Do you need me to call a tow truck?,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I can point out where it happened.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",Thank you for your time.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",Have a safe day.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I’ll follow your directions.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",Do you need any video from my phone?,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",I can unlock the car if necessary.,,,,,,,,,,,,,
,"Addressee: A Police Officer, on the street",Please tell me if I should wait for someone else.,,,,,,,,,,,,,
79.0,"Addressee: A Strange Child, younger child - outside","Hey there, are you okay? Are you looking for someone?",Casual: 해,Polite: 해요,Casual: 해,Polite: 해요,Casual: 해,Casual: 해,Polite: 해요,Casual: 해,Polite: 해요,Polite: 해요,Casual: 해,Casual: 해,Polite: 해요
80.0,"Addressee: A Strange Child, younger child - outside","Be careful near the street, it's pretty busy around here.",Polite: 해요,Polite: 해요,Casual: 해,Casual: 해,Polite: 해요,,,,Deferential: 합니다/하십시오,Polite: 해요,Deferential: 합니다/하십시오,Casual: 해,Polite: 해요
81.0,"Addressee: A Strange Child, younger child - outside",That's a cool toy you have — what is it?,Casual: 해,Polite: 해요,Casual: 해,Polite: 해요,Polite: 해요,Casual: 해,Polite: 해요,Casual: 해,Casual: 해,Casual: 해,Casual: 해,Casual: 해,Casual: 해
,"Addressee: A Strange Child, younger child - outside",I can ask a nearby staff member to assist you if you’d like.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Is there a person you’re looking for that we can page with a helper?,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",We can talk to that security guard over there together.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Would you like me to stand a few steps away while you look around?,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",It’s safe to stay in the open where lots of people are.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside","If you need help, we can ask at that information booth.",,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Do you see a familiar face around?,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",I can wait right here until a trusted adult arrives.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Would you like directions to the main entrance where helpers usually are?,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",It’s alright to feel unsure; we’ll find someone to assist.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",The park office is just over there if you want to ask them for help.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Do you want me to get a police officer or park ranger?,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Let’s make sure you stay where you’re comfortable and visible.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Is there a meeting spot you were told to use?,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",We can ask that vendor to call for assistance.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside","If you’d rather, I can keep watch from over here.",,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside","Are you feeling okay, or do you need water from the public fountain?",,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",I won’t come closer unless you want me to.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",You’re not in trouble; we can find the right person to help.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Do you want to point out any landmarks you recognize?,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",I can describe this spot to a helper so they find you quicker.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",The safest thing is to stay put where people can see you.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Would you like to wave to that lifeguard or guard to get attention?,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",I can ask an employee to make an announcement for you.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Do you feel better waiting by the main path?,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside","If you want, we can ask someone with a badge for help.",,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Are you comfortable if I flag down an attendant?,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",There’s a first-aid station ahead where trained people can help.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Would you like to sit on that bench in the shade while we wait?,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",I’ll keep a respectful distance and stay nearby.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",We can look for a uniformed helper together from here.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Do you remember a phone you can ask a staff member to call?,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",You’re doing great; help is close by.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Would you like to hold onto your backpack and stay right here?,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",I can point out the closest help desk if you want.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Should I let a nearby family know you need assistance?,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",The map sign over there can help us figure out the main gate.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",I’ll signal for help so more people can assist you.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Tell me if you prefer I step back farther.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",It’s a good idea to stay near the entrance or a ticket booth.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Would it help if I asked a store worker to come over?,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",I can describe what you’re wearing to a helper if needed.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Do you want to wait next to that bright flag where you’re easy to spot?,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",I won’t ask you for any personal details; let’s find an official helper.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",I’m going to wave at that officer so they can come talk to you.,,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside","You can decide what feels safest, and I’ll respect that.",,,,,,,,,,,,,
,"Addressee: A Strange Child, younger child - outside",Help is on the way; you’re not alone here.,,,,,,,,,,,,,
4.0,"Addressee: A Stranger, on the street","Hey, do you need a hand with that?",Polite: 해요,Casual: 해,Polite: 해요,Polite: 해요,Polite: 해요,,,,Casual: 해,Polite: 해요,Casual: 해,Deferential: 합니다/하십시오,Polite: 해요
5.0,"Addressee: A Stranger, on the street","Sorry to bother you, but have you seen a black wallet around here?",Polite: 해요,Polite: 해요,Polite: 해요,Deferential: 합니다/하십시오,Polite: 해요,Polite: 해요,Polite: 해요,Deferential: 합니다/하십시오,Polite: 해요,Polite: 해요,Deferential: 합니다/하십시오,Polite: 해요,Polite: 해요
6.0,"Addressee: A Stranger, on the street","Oh, sorry about that — I didn’t see you there!",Polite: 해요,Polite: 해요,Polite: 해요,Deferential: 합니다/하십시오,Polite: 해요,Polite: 해요,Deferential: 합니다/하십시오,Polite: 해요,Casual: 해,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요
,"Addressee: A Stranger, on the street","Sorry to bother you, could you help me find this address?",,,,,,,,,,,,,
,"Addressee: A Stranger, on the street","Great weather today, isn't it?",,,,,,,,,,,,,
,"Addressee: A Stranger, on the street","Watch your step, that curb is a little uneven.",,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Is this the line for the bus?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Your backpack is unzipped.,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Do you know if this is the right stop for the 14?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Mind if I ask where you got that coffee? It smells amazing.,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Is there a good place nearby to grab lunch?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Would you like me to take a photo for you?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",I think you dropped this.,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street","Sorry, I’m new around here—any landmarks I should check out?",,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Do you know if the museum is open today?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Is there an ATM close by?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",How far is it to the riverwalk from here?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Can you recommend a quiet spot to sit for a minute?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Does this app work for paying the meter?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Is it safe to cross here on the blinking signal?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Do you know why the traffic is backed up today?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",That mural looks amazing; is it new?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street","Sorry, could you hold the door for a second?",,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Mind if I share this bench?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Is there a shaded spot around here? The sun is intense.,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Do you know where the nearest public restroom is?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Is this the quickest way to the park?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Are bikes allowed on this path?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Which way is north?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Is there a rideshare pickup zone nearby?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Do you know if the farmers market runs today?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Nice dog—what breed is it?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",That jacket is cool; where did you find it?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Is this crosswalk on a timer or do I have to press the button?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street","Can I squeeze by, please?",,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Do you know where I can get change for a twenty?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street","Sorry, is this seat taken?",,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Is there a pharmacy around here?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Do you know a shortcut to the train station?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",How late do the buses run tonight?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street","That street performer is great, right?",,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Is it okay to lock a bike to this sign?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Have you tried the taco stand nearby?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Would you like me to take your picture with that mural?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Is there a water fountain in this area?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Do you know if this parking zone requires a permit?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street","Is that thunder, or did a truck just backfire?",,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Do you happen to have a spare pen?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Is there a trash bin I can use somewhere close?,,,,,,,,,,,,,
,"Addressee: A Stranger, on the street",Do you know what time the parade starts?,,,,,,,,,,,,,
40.0,"Addressee: A Taxi Driver, in a cab","I’m not in a huge rush, so feel free to avoid the highways if they’re jammed.",Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Casual: 해,Polite: 해요,Polite: 해요
41.0,"Addressee: A Taxi Driver, in a cab",Is it okay if I roll the window down a bit?,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,,,,Polite: 해요,Casual: 해,Polite: 해요,Deferential: 합니다/하십시오,Polite: 해요
42.0,"Addressee: A Taxi Driver, in a cab",Do you know about how long the ride will take at this time of day?,Polite: 해요,Polite: 해요,Polite: 해요,Deferential: 합니다/하십시오,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요
,"Addressee: A Taxi Driver, in a cab",Let's avoid the toll road if we can.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Could we swing by an ATM on the way?,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Do you mind turning the AC up a bit?,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Could you crack the window a little?,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab","The volume's good, thanks.",,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab","I'm in a bit of a hurry, if that's okay.",,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab","No rush, I’ve got time.",,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",I'll pay by card at the end.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Do you accept contactless payments?,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",I've got cash if that’s easier.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab","Could I get a receipt, please?",,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Please add a tip of five dollars.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Can you drop me at the corner by the coffee shop?,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",The entrance is around the back of the building.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",It’s the gray house on the left.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab","Let me out by the crosswalk, please.",,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",You can pull over after the bus stop.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab","Take the next right, then a quick left.",,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Stay in the middle lane for a bit.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Maps says there’s a crash on I-90.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Surface streets might be faster right now.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Thanks for getting here so fast.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Appreciate the smooth ride.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",How's your night going?,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Busy out today?,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",This weather has been wild.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Traffic looks rough downtown.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Mind if I take a quick call?,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Do you have a phone charger I could use?,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Could I plug in my cable back here?,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Would you mind turning the music down slightly?,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab","I'm feeling a little carsick, so smooth turns would help.",,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Please wait a minute while I grab my bag.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",I’ll be right back in two minutes.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Can we make a quick stop for coffee?,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",I need to pick up a package on the way.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",The gate code is 4721 pound.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",It's the building with the blue awning.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",You can drop me at the main entrance.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Let's take Riverside instead of the freeway.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",No need to rush; safety first.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Can I put my backpack in the trunk?,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Could you unlock the trunk for me?,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Watch for the speed camera after this light.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Please stop right after the fire hydrant.,,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab","Thanks, have a good one.",,,,,,,,,,,,,
,"Addressee: A Taxi Driver, in a cab",Appreciate it; take care.,,,,,,,,,,,,,
31.0,"Addressee: A Waiter, in a restaurant","Hi, could I get a menu, please?",Polite: 해요,Polite: 해요,Polite: 해요,Deferential: 합니다/하십시오,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Deferential: 합니다/하십시오,Polite: 해요
32.0,"Addressee: A Waiter, in a restaurant",Could I have a glass of water while I decide?,Polite: 해요,Polite: 해요,Polite: 해요,Deferential: 합니다/하십시오,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요
33.0,"Addressee: A Waiter, in a restaurant","Thanks, everything was great. Can I get the bill, please?",Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,Polite: 해요,,,,Polite: 해요,Polite: 해요,Polite: 해요,Deferential: 합니다/하십시오,Polite: 해요
,"Addressee: A Waiter, in a restaurant",Could I get a glass of water when you have a moment?,,,,,,,,,,,,,
,"Addressee: A Waiter, in a restaurant",I’d like to start with the tomato soup.,,,,,,,,,,,,,
,"Addressee: A Waiter, in a restaurant",Can you recommend a light appetizer?,,,,,,,,,,,,,
,"Addressee: A Waiter, in a restaurant",Is the chicken grilled or fried?,,,,,,,,,,,,,
,"Addressee: A Waiter, in a restaurant",How spicy is the curry on a scale of one to ten?,,,,,,,,,,,,,
,"Addressee: A Waiter, in a restaurant",I have a peanut allergy; is the pad thai safe?,,,,,,,,,,,,,
